country_name,year,iea_ghg_energy,iso3c,iea_ghg_fugitive,iea_ghg_fc,iea_ghg_fc_coal,iea_ghg_fc_oil,iea_ghg_fc_gas
Kazakhstan,2003,185.7040341,KAZ,49976.43803,135.7275961,92.00999858,24.16281624,19.55088927
Kazakhstan,2004,201.872918,KAZ,54460.8192,147.4120988,101.080769,24.1250231,22.20320996
Kazakhstan,2005,215.9572066,KAZ,57976.56935,157.9806373,103.2349474,26.00609936,28.73790142
Kazakhstan,2006,234.0463127,KAZ,59896.23205,174.1500806,107.9302959,31.29289732,34.92387509
Kazakhstan,2007,247.9724874,KAZ,59381.42023,188.5910672,116.513125,32.37958218,39.69457708
Kazakhstan,2008,294.3778333,KAZ,62199.85048,232.1779828,146.6481269,37.45864436,48.0519071
Kazakhstan,2009,268.0771994,KAZ,63550.6363,204.5265631,129.6691675,28.4081938,46.42595324
Kazakhstan,2010,284.1588697,KAZ,61132.74467,223.026125,138.9425687,30.23667703,53.83043765
Kazakhstan,2011,302.7547395,KAZ,65707.07127,237.0476683,147.2206972,36.41098412,53.39149245
Kazakhstan,2012,299.2822143,KAZ,63336.26858,235.9459457,149.0537189,33.14527142,53.72789884
Kazakhstan,2013,315.4055469,KAZ,64240.30743,251.1652395,147.0776536,47.23765027,56.83020636
Kazakhstan,2014,262.9955705,KAZ,62857.0937,200.1384768,137.96744,33.94264735,28.22075616
Kazakhstan,2015,241.34255,KAZ,59265.90498,182.076645,111.0520467,44.26984125,26.73232546
Kazakhstan,2016,251.3963311,KAZ,55620.0957,195.7762354,118.1316558,48.41853435,29.19707781
Kazakhstan,2017,268.0384262,KAZ,59366.03428,208.6723919,129.9451187,46.09100088,32.60851821
Kazakhstan,2018,272.4135795,KAZ,61022.91113,211.3906684,135.3631622,43.92193281,32.08578408
Kazakhstan,2019,256.9719545,KAZ,56855.81085,200.1161437,131.1354159,38.08393311,30.87936132
Kazakhstan,2020,263.0910233,KAZ,56027.10263,207.0639207,129.5149833,43.47638319,34.05513974
Kazakhstan,2021,280.3054765,KAZ,53796.87218,226.5086043,132.8768895,51.1809909,42.44192601
Kazakhstan,2022,NA,KAZ,50331.90465,0,0,0,0
Kenya,1971,4.224371092,KEN,1.6108205,4.222760271,0.204709715,3.115170504,0
Kenya,1972,4.413862604,KEN,2.066955,4.411795649,0.100214625,3.379631787,0
Kenya,1973,4.596075376,KEN,2.1111225,4.593964253,0.177451968,3.454653239,0
Kenya,1974,4.614001557,KEN,2.102315,4.611899242,0.167481553,3.451662093,0
Kenya,1975,4.567671579,KEN,2.0342275,4.565637351,0.115710461,3.425207334,0
Kenya,1976,5.100535014,KEN,1.973855,5.098561159,0.154474687,3.886420338,0
Kenya,1977,5.33735375,KEN,2.124015,5.335229735,0.157511537,4.085912438,0
Kenya,1978,5.362163824,KEN,2.2009875,5.359962836,0.1288008,4.104337114,0
Kenya,1979,5.33744916,KEN,2.2656775,5.335183482,0.039338766,4.132780607,0
Kenya,1980,5.683222164,KEN,2.3140075,5.680908156,0.042375617,4.432069407,0
Kenya,1981,5.620379237,KEN,2.2358375,5.618143399,0.223738139,4.141748425,0
Kenya,1982,5.439038289,KEN,2.1070175,5.436931271,0.116135207,4.020022382,0
Kenya,1983,5.164645622,KEN,1.8380675,5.162807555,0.081713984,3.73085982,0
Kenya,1984,5.9376478,KEN,2.146385,5.935501415,0.210143307,4.324373904,0
Kenya,1985,6.126744141,KEN,2.1580975,6.124586043,0.224316415,4.447315462,0
Kenya,1986,6.812495219,KEN,2.4243725,6.810070846,0.211997351,5.091952579,0
Kenya,1987,7.070462865,KEN,2.5659625,7.067896902,0.22618163,5.281723973,0
Kenya,1988,7.082825675,KEN,2.5143325,7.080311342,0.277828743,5.187782476,0
Kenya,1989,7.449507124,KEN,2.603935,7.446903189,0.322084657,5.45480437,0
Kenya,1990,7.33236347,KEN,2.7236375,7.329639832,0.371258115,5.235613051,0
Kenya,1991,7.17055637,KEN,2.5146775,7.168041692,0.374499401,5.018650914,0
Kenya,1992,7.250196748,KEN,2.55188,7.247644868,0.391709813,5.028907351,0
Kenya,1993,7.247759102,KEN,2.7093025,7.245049799,0.325325942,5.040583709,0
Kenya,1994,7.390552837,KEN,2.67051,7.387882327,0.303197986,5.155849437,0
Kenya,1995,7.856813605,KEN,2.6197875,7.854193818,0.386792666,5.486134813,0
Kenya,1996,8.446422746,KEN,2.8210475,8.443601698,0.357288591,6.053197309,0
Kenya,1997,8.270382155,KEN,2.6996125,8.267682542,0.36466471,5.818747989,0
Kenya,1998,8.998802453,KEN,3.020255,8.995782198,0.29258098,6.567231685,0
Kenya,1999,9.368420642,KEN,3.2548375,9.365165804,0.285204862,6.892229321,0
Kenya,2000,10.39350367,KEN,3.5285,10.38997517,0.263076905,7.887118762,0
Kenya,2001,9.690216663,KEN,3.24172,9.686974943,0.263076905,7.131257781,0
Kenya,2002,9.447836414,KEN,3.1096125,9.444726801,0.393386071,6.704315331,0
Kenya,2003,8.550502493,KEN,2.7073525,8.54779514,0.368799542,5.777289465,0
Kenya,2004,9.349000572,KEN,2.9608625,9.346039709,0.430265867,6.457179974,0
Kenya,2005,10.26157508,KEN,3.461555,10.25811353,0.356505877,7.384817655,0
Kenya,2006,11.36419481,KEN,3.8341625,11.36036065,0.476980351,8.307739205,0
Kenya,2007,11.34375615,KEN,3.95642,11.33979972,0.437641984,8.263474363,0
Kenya,2008,11.80932431,KEN,3.9795325,11.80534478,0.435183411,8.670326448,0
Kenya,2009,13.66222643,KEN,4.5833975,13.65764303,0.378634234,10.51466921,0
Kenya,2010,14.55398947,KEN,5.3237425,14.54866572,0.65892155,11.05948478,0
Kenya,2011,14.77051398,KEN,5.7881525,14.76472582,0.941667838,10.9298233,0
Kenya,2012,13.77568528,KEN,4.9365925,13.77074869,0.84332132,9.97091251,0
Kenya,2013,15.06521802,KEN,5.1017825,15.06011624,1.192451479,10.84544177,0
Kenya,2014,17.06679043,KEN,5.425135,17.0613653,1.858748749,12.11849865,0
Kenya,2015,18.32298223,KEN,5.86661,18.31711562,1.974306076,13.19849487,0
Kenya,2016,19.44391577,KEN,6.3726075,19.43754316,1.944802001,14.28626445,0
Kenya,2017,20.51782443,KEN,6.3470225,20.51147741,1.846123524,15.40306413,0
Kenya,2018,19.85649786,KEN,12.85292,19.84364494,1.690266662,14.83204622,0
Kenya,2019,20.17974311,KEN,21.2014475,20.15854166,1.4505865,15.34959739,0
Kenya,2020,19.45283197,KEN,15.1933075,19.43763866,2.056656707,13.98169023,0
Kenya,2021,21.18487024,KEN,6.694125,21.17817612,2.345937645,15.37758331,0
Kenya,2022,NA,KEN,6.74938,0,0,0,0
Kingdom of Eswatini,1971,0.397943006,SWZ,0,0.397943006,0,0.227342338,0
Kingdom of Eswatini,1972,0.409305484,SWZ,0,0.409305484,0,0.233817497,0
Kingdom of Eswatini,1973,0.426952207,SWZ,0,0.426952207,0,0.246767218,0
Kingdom of Eswatini,1974,0.438935846,SWZ,0,0.438935846,0,0.253242076,0
Kingdom of Eswatini,1975,0.476834389,SWZ,0,0.476834389,0,0.285483439,0
Kingdom of Eswatini,1976,0.476072795,SWZ,0,0.476072795,0,0.279008279,0
Kingdom of Eswatini,1977,0.482415469,SWZ,0,0.482415469,0,0.279008279,0
Kingdom of Eswatini,1978,0.780543088,SWZ,0,0.780543088,0.291366532,0.279008279,0
Kingdom of Eswatini,1979,0.788906318,SWZ,0,0.788906318,0.286079832,0.285483439,0
Kingdom of Eswatini,1980,0.853937731,SWZ,0,0.853937731,0.304601271,0.324007964,0
Kingdom of Eswatini,1981,0.8243355,SWZ,0,0.8243355,0.249186658,0.343299005,0
Kingdom of Eswatini,1982,0.824466522,SWZ,0,0.824466522,0.251829802,0.346562072,0
Kingdom of Eswatini,1983,0.668755747,SWZ,0,0.668755747,0.100841639,0.346562072,0
Kingdom of Eswatini,1984,0.723977795,SWZ,0,0.723977795,0.153668525,0.353037232,0
Kingdom of Eswatini,1985,0.795958498,SWZ,0,0.795958498,0.222299266,0.359512091,0
Kingdom of Eswatini,1986,0.855368214,SWZ,0,0.855368214,0.208971477,0.43328541,0
Kingdom of Eswatini,1987,0.88481221,SWZ,0,0.88481221,0.195755348,0.478300415,0
Kingdom of Eswatini,1988,0.926989054,SWZ,0,0.926989054,0.202737053,0.516825559,0
Kingdom of Eswatini,1989,0.959475474,SWZ,0,0.959475474,0.189520923,0.565052949,0
Kingdom of Eswatini,1990,1.323192988,SWZ,0,1.323192988,0.496359667,0.622746729,0
Kingdom of Eswatini,1991,1.303939465,SWZ,0,1.303939465,0.471831186,0.632389453,0
Kingdom of Eswatini,1992,1.118311823,SWZ,0,1.118311823,0.269440156,0.654585279,0
Kingdom of Eswatini,1993,1.02182137,SWZ,0,1.02182137,0.163967534,0.667307574,0
Kingdom of Eswatini,1994,1.666431736,SWZ,0,1.666431736,0.786186815,0.692773991,0
Kingdom of Eswatini,1995,1.621368652,SWZ,0,1.621368652,0.731536447,0.70558243,0
Kingdom of Eswatini,1996,1.331388744,SWZ,0,1.331388744,0.620902702,0.528835483,0
Kingdom of Eswatini,1997,1.350612959,SWZ,0,1.350612959,0.495990216,0.67590076,0
Kingdom of Eswatini,1998,1.369616812,SWZ,0,1.369616812,0.495990216,0.698325092,0
Kingdom of Eswatini,1999,1.454088514,SWZ,0,1.454088514,0.515688624,0.766137178,0
Kingdom of Eswatini,2000,1.275352122,SWZ,0,1.275352122,0.345297918,0.761369562,0
Kingdom of Eswatini,2001,1.289134772,SWZ,0,1.289134772,0.458874541,0.664556809,0
Kingdom of Eswatini,2002,1.254973322,SWZ,0,1.254973322,0.446955586,0.644951017,0
Kingdom of Eswatini,2003,1.172381097,SWZ,0,1.172381097,0.365844922,0.646176369,0
Kingdom of Eswatini,2004,1.158260975,SWZ,0,1.158260975,0.364364877,0.636551246,0
Kingdom of Eswatini,2005,1.152894684,SWZ,0,1.152894684,0.351106917,0.646791011,0
Kingdom of Eswatini,2006,1.161647275,SWZ,0,1.161647275,0.356012453,0.650209873,0
Kingdom of Eswatini,2007,1.193744809,SWZ,0,1.193744809,0.37074147,0.669598288,0
Kingdom of Eswatini,2008,1.17213056,SWZ,0,1.17213056,0.380564154,0.640120229,0
Kingdom of Eswatini,2009,1.217973464,SWZ,0,1.217973464,0.351060477,0.708312947,0
Kingdom of Eswatini,2010,0.998240199,SWZ,0,0.998240199,0.200445894,0.665653174,0
Kingdom of Eswatini,2011,0.967723735,SWZ,0,0.967723735,0.189703229,0.646990127,0
Kingdom of Eswatini,2012,0.953916932,SWZ,0,0.953916932,0.242774707,0.582046583,0
Kingdom of Eswatini,2013,1.119803636,SWZ,0,1.119803636,0.227541914,0.752442459,0
Kingdom of Eswatini,2014,1.138069668,SWZ,0,1.138069668,0.23884504,0.761660921,0
Kingdom of Eswatini,2015,1.186703283,SWZ,0,1.186703283,0.174460589,0.859805185,0
Kingdom of Eswatini,2016,1.288422405,SWZ,0,1.288422405,0.199012289,0.935714033,0
Kingdom of Eswatini,2017,1.252415527,SWZ,0,1.252415527,0.150763562,0.97515697,0
Kingdom of Eswatini,2018,1.253295463,SWZ,0,1.253295463,0.150763562,0.97515697,0
Kingdom of Eswatini,2019,1.320891384,SWZ,0,1.320891384,0.186360879,1.005137751,0
Kingdom of Eswatini,2020,1.301463856,SWZ,0,1.301463856,0.183440536,0.989378794,0
Kingdom of Eswatini,2021,1.396910501,SWZ,0,1.396910501,0.197882405,1.067260206,0
Kingdom of Eswatini,2022,NA,SWZ,0,0,0,0,0
Korea,1971,66.52308347,KOR,11775.19714,54.74788633,23.77285235,30.97503398,0
Korea,1972,68.14205935,KOR,11424.75804,56.71730131,24.64488203,32.07241928,0
Korea,1973,83.02761661,KOR,12500.97782,70.52663879,30.56526208,39.96137671,0
Korea,1974,88.05661191,KOR,14059.25788,73.99735403,32.55953883,41.43781519,0
Korea,1975,95.66894553,KOR,15543.73673,80.1252088,34.19872631,45.92648249,0
Korea,1976,103.3961722,KOR,14391.88679,89.00428543,37.05815845,51.94612697,0
Korea,1977,116.6128343,KOR,15066.26229,101.546572,40.1589344,61.38763759,0
Korea,1978,125.4141359,KOR,14939.05383,110.4750821,40.97931867,69.49576342,0
Korea,1979,139.5359143,KOR,15068.93533,124.4669789,46.76042616,77.70655277,0
Korea,1980,144.3696967,KOR,15413.70622,128.9559905,53.35251902,75.60347149,0
Korea,1981,151.2380019,KOR,16437.67127,134.8003306,59.8505233,74.94980732,0
Korea,1982,151.1997198,KOR,16646.52437,134.5531955,60.45871335,74.09448213,0
Korea,1983,159.1662116,KOR,16436.37759,142.7298341,65.86803556,76.8617985,0
Korea,1984,173.127614,KOR,17684.14473,155.4434693,79.93864147,75.50482782,0
Korea,1985,178.7030891,KOR,18653.22988,160.0498592,87.65241835,72.39744087,0
Korea,1986,186.7237309,KOR,20072.51651,166.6512144,91.85894408,74.66945979,0.122810554
Korea,1987,193.0970247,KOR,20179.93628,172.9170884,91.66281133,76.81942558,4.434851513
Korea,1988,216.8102767,KOR,20228.3388,196.5819379,97.27791748,93.55654254,5.747477867
Korea,1989,224.8388196,KOR,17324.74313,207.5140765,93.04692918,108.9121589,5.554988349
Korea,1990,250.7500407,KOR,14434.54765,236.315493,93.82479865,134.2319462,6.409636336
Korea,1991,272.4522276,KOR,12588.9966,259.863231,94.30727409,155.9725161,7.415229678
Korea,1992,288.6812163,KOR,9112.5818,279.5686345,88.70686914,178.3462489,9.699457873
Korea,1993,313.8074801,KOR,7504.424625,306.3030555,96.67982405,194.2195922,12.11791012
Korea,1994,336.8525891,KOR,6238.484925,330.6141042,101.8535938,209.3688658,16.13089957
Korea,1995,365.6864036,KOR,5150.841375,360.5355622,107.3396402,228.8923443,19.50929056
Korea,1996,389.6772828,KOR,4697.838925,384.9794439,122.8039796,233.6673671,25.77298092
Korea,1997,410.1496789,KOR,4487.715725,405.6619632,132.6705747,238.4974008,31.32382582
Korea,1998,350.8548269,KOR,4312.621625,346.5422053,136.7331796,177.0245372,29.30436661
Korea,1999,385.5538112,KOR,4296.813475,381.2569977,143.005413,198.0363058,35.86650324
Korea,2000,433.6493684,KOR,7748.476575,425.9008918,171.9397252,207.7050923,40.193293
Korea,2001,441.8601786,KOR,7295.85215,434.5643264,179.6693121,204.7240228,44.01997528
Korea,2002,441.4471618,KOR,3887.099125,437.5600627,181.8147758,200.3075415,49.181106
Korea,2003,443.6010149,KOR,3908.411025,439.6926039,184.5166228,196.6037162,51.25242753
Korea,2004,467.5609665,KOR,3982.192575,463.5787739,201.2369274,193.38400240000001,60.42595497
Korea,2005,465.3654958,KOR,3816.563425,461.5489324,201.18479,187.6884649,64.29033337
Korea,2006,472.5681585,KOR,3868.61075,468.6995478,211.5828447,178.8233269,68.73376134
Korea,2007,485.6111656,KOR,4117.86775,481.4932979,217.7125022,179.2064476,73.86455668
Korea,2008,497.0561476,KOR,4039.138825,493.0170088,243.8443684,161.7614495,75.54697346
Korea,2009,510.2265794,KOR,3834.15675,506.3924226,260.4454196,161.8409693,72.65748847
Korea,2010,559.2354251,KOR,3805.133525,555.4302916,285.7524642,165.3331757,91.49599304
Korea,2011,582.3059502,KOR,3939.996825,578.3659534,307.7277297,157.2854149,98.61990416
Korea,2012,584.1835602,KOR,4056.080625,580.1274796,300.2368667,157.6694916,106.8459142
Korea,2013,583.2949862,KOR,3953.7198,579.3412664,293.4957302,158.4652888,111.0184399
Korea,2014,571.2021911,KOR,3668.048675,567.5341425,299.998568,153.3404131,100.133418
Korea,2015,590.7043131,KOR,3490.799575,587.2135136,312.858656,164.8374473,93.6450759
Korea,2016,597.3739952,KOR,3558.569425,593.8154258,304.8125936,171.0327996,99.34749293
Korea,2017,608.5084799,KOR,3513.754625,604.9947252,314.5289051,165.1955465,102.9964976
Korea,2018,614.0545138,KOR,3421.320875,610.6331929,316.8811201,160.872091,114.2955214
Korea,2019,595.6220667,KOR,3432.424475,592.1896422,302.8713401,161.5196709,110.3255697
Korea,2020,554.8283533,KOR,3397.529775,551.4308235,264.6721851,153.7340761,114.8347984
Korea,2021,566.8412383,KOR,3596.559558,563.2446787,262.115743,156.4067391,126.2510844
Korea,2022,556.8442168,KOR,3657.466027,553.1867508,261.442403,150.8823667,123.1233267
Kuwait,1971,70.49251925,KWT,56350.63033,14.14188892,0,4.119807254,10.01963398
Kuwait,1972,72.26370904,KWT,56694.18505,15.56952399,0,4.666247521,10.90246058
Kuwait,1973,64.19928125,KWT,47819.61879,16.37966246,0,4.677461563,11.69697918
Kuwait,1974,52.05779638,KWT,36233.53786,15.82425852,0,4.743437277,11.07902628
Kuwait,1975,43.23515195,KWT,28035.94531,15.19920664,0,5.221855465,9.975556212
Kuwait,1976,44.77074361,KWT,28204.28689,16.56645672,0,5.798848181,10.76581358
Kuwait,1977,42.38907596,KWT,24179.45859,18.20961736,0,6.693431954,11.51602224
Kuwait,1978,48.50205221,KWT,28385.91498,20.11613724,0,8.044744058,12.07123001
Kuwait,1979,55.27925922,KWT,29528.59036,25.75066886,0,9.146451649,16.60356449
Kuwait,1980,43.65980226,KWT,17084.71007,26.57509218,0,13.27838566,13.29589064
Kuwait,1981,38.03496965,KWT,11110.17725,26.9247924,0,16.63588231,10.2880942
Kuwait,1982,38.33094931,KWT,7902.5683,30.42838101,0,22.46452526,7.963039861
Kuwait,1983,42.62496847,KWT,10096.90362,32.52806486,0,23.30090508,9.226833421
Kuwait,1984,43.99557243,KWT,10852.18741,33.14338502,0,23.16147773,9.980601856
Kuwait,1985,47.34705019,KWT,10528.79622,36.81825397,0,27.06059471,9.756353828
Kuwait,1986,53.88728304,KWT,13598.03945,40.28924359,0,27.98678798,12.30115018
Kuwait,1987,55.86413896,KWT,12605.46482,43.25867414,0,28.71548678,14.54188193
Kuwait,1988,66.37632323,KWT,13870.61971,52.50570352,0,33.30120131,19.20319678
Kuwait,1989,77.71894326,KWT,16644.31228,61.07463098,0,38.3558719,22.71745365
Kuwait,1990,38.79364025,KWT,11081.46752,27.71217272,0,16.13347132,11.57739597
Kuwait,1991,9.458479871,KWT,1840.499918,7.617979953,0,6.015790866,1.60088365
Kuwait,1992,32.06435658,KWT,10021.32331,22.04303327,0,12.6149474,9.426290917
Kuwait,1993,47.22577295,KWT,18906.96568,28.31880728,0,11.61691923,16.70107216
Kuwait,1994,54.78900542,KWT,22171.07361,32.6179318,0,14.79935002,17.81809226
Kuwait,1995,53.88537311,KWT,21578.27439,32.30709873,0,14.48728536,17.81834476
Kuwait,1996,53.34048271,KWT,21904.20048,31.43628223,0,13.57102965,17.86443669
Kuwait,1997,55.66930257,KWT,23107.32649,32.56197608,0,14.75899521,17.80298086
Kuwait,1998,60.2258137,KWT,21544.51918,38.68129453,0,20.45388447,18.22741006
Kuwait,1999,62.3631824,KWT,19848.12488,42.51505752,0,25.8298042,16.68525333
Kuwait,2000,68.07348189,KWT,22012.7217,46.06076019,0,27.6240162,18.43674399
Kuwait,2001,71.04722709,KWT,21095.93995,49.95128714,0,31.70659258,18.24469456
Kuwait,2002,72.23260528,KWT,20368.44712,51.86415817,0,35.13665413,16.72750405
Kuwait,2003,77.52198007,KWT,24261.80631,53.26017377,0,34.05523232,19.20494145
Kuwait,2004,82.47307472,KWT,25372.13685,57.10093787,0,36.16755161,20.93338626
Kuwait,2005,91.74069413,KWT,26607.19235,65.13350178,0,41.51142358,23.6220782
Kuwait,2006,94.83840372,KWT,27117.22579,67.72117794,0,43.88784568,23.83333226
Kuwait,2007,92.136464899999993,KWT,25745.3777,66.3910872,0,44.76632296,21.62476424
Kuwait,2008,98.32660638,KWT,26280.94365,72.04566273,0,47.65538707,24.39027566
Kuwait,2009,97.75410171,KWT,23336.28385,74.41781786,0,50.64209999,23.77571788
Kuwait,2010,101.3983811,KWT,23749.53468,77.64884644,0,49.76327118,27.88557527
Kuwait,2011,105.9176442,KWT,25451.8072,80.46583697,0,47.83664119,32.62919578
Kuwait,2012,109.2484662,KWT,26436.24465,82.81222155,0,47.93604754,34.87617401
Kuwait,2013,112.121557,KWT,27766.39648,84.35516056,0,48.84522366,35.5099369
Kuwait,2014,110.0493714,KWT,27647.34998,82.40202139,0,47.1801585,35.22186288
Kuwait,2015,113.0092486,KWT,26287.05173,86.72219692,0,46.58386897,40.13832795
Kuwait,2016,116.7622049,KWT,28481.2854,88.28091951,0,45.89561333,42.38530618
Kuwait,2017,114.14211,KWT,25914.99253,88.22711745,0,45.15043353,43.07668392
Kuwait,2018,116.8188753,KWT,26416.1322,90.40274307,0,44.82863961,45.57410347
Kuwait,2019,117.4340345,KWT,25652.14685,91.78188769,0,42.49587454,49.28601315
Kuwait,2020,115.3968842,KWT,24026.89688,91.36998736,0,40.87259879,50.49738857
Kuwait,2021,122.6807682,KWT,24025.54335,98.65522485,0,47.00896128,51.64626357
Kuwait,2022,NA,KWT,26207.54343,0,0,0,0
Kyrgyzstan,1971,NA,KGZ,NA,NA,NA,NA,NA
Kyrgyzstan,1972,NA,KGZ,NA,NA,NA,NA,NA
Kyrgyzstan,1973,NA,KGZ,NA,NA,NA,NA,NA
Kyrgyzstan,1974,NA,KGZ,NA,NA,NA,NA,NA
Kyrgyzstan,1975,NA,KGZ,NA,NA,NA,NA,NA
Kyrgyzstan,1976,NA,KGZ,NA,NA,NA,NA,NA
Kyrgyzstan,1977,NA,KGZ,NA,NA,NA,NA,NA
Kyrgyzstan,1978,NA,KGZ,NA,NA,NA,NA,NA
Kyrgyzstan,1979,NA,KGZ,NA,NA,NA,NA,NA
Kyrgyzstan,1980,NA,KGZ,NA,NA,NA,NA,NA
Kyrgyzstan,1981,NA,KGZ,NA,NA,NA,NA,NA
Kyrgyzstan,1982,NA,KGZ,NA,NA,NA,NA,NA
Kyrgyzstan,1983,NA,KGZ,NA,NA,NA,NA,NA
Kyrgyzstan,1984,NA,KGZ,NA,NA,NA,NA,NA
Kyrgyzstan,1985,NA,KGZ,NA,NA,NA,NA,NA
Kyrgyzstan,1986,NA,KGZ,NA,NA,NA,NA,NA
Kyrgyzstan,1987,NA,KGZ,NA,NA,NA,NA,NA
Kyrgyzstan,1988,NA,KGZ,NA,NA,NA,NA,NA
Kyrgyzstan,1989,NA,KGZ,NA,NA,NA,NA,NA
Kyrgyzstan,1990,NA,KGZ,NA,23.02396587,10.29259084,9.141331463,3.589304572
Kyrgyzstan,1991,NA,KGZ,NA,20.63378888,9.395158318,7.631886026,3.606058327
Kyrgyzstan,1992,NA,KGZ,NA,13.43051119,4.079976444,5.736741463,3.613138752
Kyrgyzstan,1993,NA,KGZ,NA,9.895145984,3.649523128,3.546812918,2.698327833
Kyrgyzstan,1994,NA,KGZ,NA,6.423283551,3.468229968,1.234226225,1.720243211
Kyrgyzstan,1995,NA,KGZ,NA,4.503295554,1.320123896,1.437939825,1.744682868
Kyrgyzstan,1996,NA,KGZ,NA,5.582581896,1.962216444,1.537086521,2.082751082
Kyrgyzstan,1997,NA,KGZ,NA,5.454952564,2.05645508,1.686416701,1.711552933
Kyrgyzstan,1998,NA,KGZ,NA,5.785410141,2.043992709,1.722700616,2.018188964
Kyrgyzstan,1999,NA,KGZ,NA,4.670924488,2.057276463,1.426840473,1.186279702
Kyrgyzstan,2000,NA,KGZ,NA,4.492463617,1.896072801,1.242576039,1.353286925
Kyrgyzstan,2001,NA,KGZ,NA,3.798766693,1.299749927,1.116820146,1.381668769
Kyrgyzstan,2002,NA,KGZ,NA,4.785022455,2.118656188,0.910122942,1.755715472
Kyrgyzstan,2003,NA,KGZ,NA,5.314820792,2.505399174,1.361140916,1.447752849
Kyrgyzstan,2004,NA,KGZ,NA,5.245617433,2.307258574,1.356844663,1.580986344
Kyrgyzstan,2005,NA,KGZ,NA,4.949349703,2.237936211,1.473665091,1.237220549
Kyrgyzstan,2006,NA,KGZ,NA,4.936926262,2.125386005,1.506180882,1.304831524
Kyrgyzstan,2007,NA,KGZ,NA,6.044792712,2.446041084,2.274316885,1.323903371
Kyrgyzstan,2008,NA,KGZ,NA,7.105799222,3.386459457,2.455188089,1.263616781
Kyrgyzstan,2009,NA,KGZ,NA,6.62591923,2.928067663,3.193723794,0.50358585
Kyrgyzstan,2010,NA,KGZ,NA,6.137074334,2.859976958,2.808666493,0.467881919
Kyrgyzstan,2011,NA,KGZ,NA,7.332894573,3.057297975,3.710720519,0.564320073
Kyrgyzstan,2012,NA,KGZ,NA,9.730175168,4.282585645,4.774660215,0.672366273
Kyrgyzstan,2013,NA,KGZ,NA,8.886064266,3.419935822,4.901850389,0.563143934
Kyrgyzstan,2014,NA,KGZ,NA,9.260151799,4.280035706,4.50822721,0.470935449
Kyrgyzstan,2015,NA,KGZ,NA,9.771065867,4.434741358,4.829419018,0.505952058
Kyrgyzstan,2016,NA,KGZ,NA,9.285340629,3.638906383,5.097020796,0.549044848
Kyrgyzstan,2017,NA,KGZ,NA,8.948356885,3.638092762,4.743942558,0.565799887
Kyrgyzstan,2018,NA,KGZ,NA,10.61494337,4.387051703,5.625359339,0.601778866
Kyrgyzstan,2019,NA,KGZ,NA,9.281695496,4.331474758,4.361293405,0.588270413
Kyrgyzstan,2020,NA,KGZ,NA,8.42971945,4.180364281,3.631252299,0.617611344
Kyrgyzstan,2021,NA,KGZ,NA,9.366962936,4.342119088,4.250645481,0.773771763
Kyrgyzstan,2022,NA,KGZ,NA,8.769738753,3.91842184,4.017392975,0.8334999435
Lao People's Democratic Republic,1971,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,1972,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,1973,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,1974,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,1975,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,1976,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,1977,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,1978,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,1979,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,1980,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,1981,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,1982,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,1983,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,1984,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,1985,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,1986,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,1987,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,1988,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,1989,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,1990,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,1991,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,1992,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,1993,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,1994,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,1995,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,1996,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,1997,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,1998,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,1999,NA,LAO,NA,NA,NA,NA,NA
Lao People's Democratic Republic,2000,NA,LAO,NA,1.287564033,0.037303672,0.846159187,0
Lao People's Democratic Republic,2001,NA,LAO,NA,1.393675688,0.049738091,0.930258362,0
